freq,airpol,indic_env,unit,geo\TIME_PERIOD	2010 	2011 	2012 	2013 	2014 	2015 	2016 	2017 	2018 	2019 	2020 	2021 	2022 
A,NF3_SF6_CO2E,AEMIS_PRD,THS_T,LU	7.096 	7.555 	7.941 	8.317 	8.704 	9.179 	9.537 	9.711 	10.024 	10.237 	9.902 	9.891 	9.158 
A,NF3_SF6_CO2E,AEMIS_PRD,THS_T,LV	7.568 	7.695 	8.014 	8.762 	8.844 	10.415 	10.186 	10.629 	10.862 	14.246 	12.299 	12.097 	12.261 
A,NF3_SF6_CO2E,AEMIS_PRD,THS_T,MT	1.82 	4.816 	0.54 	2.837 	0.678 	0.265 	0.121 	0.996 	0.295 	0.325 	0.404 	0.129 	0.241 
A,NF3_SF6_CO2E,AEMIS_PRD,THS_T,NL	108.022 	84.925 	139.635 	111.443 	101.104 	115.086 	123.216 	120.819 	110.995 	120.722 	128.38 	123.857 	125.476 
A,NF3_SF6_CO2E,AEMIS_PRD,THS_T,PL	36.442 	40.206 	43.203 	48.995 	54.393 	79.393 	80.773 	84.953 	110.668 	93.541 	92.295 	92.594 	123.097 
A,NF3_SF6_CO2E,AEMIS_PRD,THS_T,PT	35.755 	29.874 	31.421 	31.914 	26.576 	24.53 	25.033 	26.671 	24.031 	24.383 	21.949 	23.444 	25.299 
A,NF3_SF6_CO2E,AEMIS_PRD,THS_T,RO	54.876 	40.252 	41.966 	47.394 	40.559 	39.7 	36.059 	39.35 	45.845 	59.558 	62.405 	50.117 	50.623 
A,NF3_SF6_CO2E,AEMIS_PRD,THS_T,SE	65.38 	57.102 	54.743 	43.312 	47.248 	54.733 	59.2 	47.178 	33.961 	35.287 	38.189 	39.563 	38.496 
A,NF3_SF6_CO2E,AEMIS_PRD,THS_T,SI	18.017 	19.374 	16.352 	17.183 	17.202 	18.112 	17.463 	17.793 	17.504 	17.518 	17.907 	17.132 	16.836 
A,NF3_SF6_CO2E,AEMIS_PRD,THS_T,SK	20.21 	21.439 	21.887 	22.99 	14.575 	14.736 	5.973 	7.28 	9.668 	9.122 	17.716 	17.417 	15.365 
A,PFC_CO2E,AEMIS_CONS_FP,KG_HAB,AT	15.804 	16.536 	13.836 	12.958 	13.021 	11.99 	12.772 	11.933 	12.875 	10.902 	10.378 	11.032 	10.096 
A,PFC_CO2E,AEMIS_CONS_FP,KG_HAB,BE	15.808 	15.044 	12.238 	11.326 	12.478 	12.068 	15.642 	12.589 	12.642 	12.136 	11.703 	11.875 	11.337 
A,PFC_CO2E,AEMIS_CONS_FP,KG_HAB,BG	3.988 	4.05 	3.978 	3.653 	4.839 	4.364 	4.337 	5.183 	5.336 	5.002 	4.618 	5.348 	6.137 
A,PFC_CO2E,AEMIS_CONS_FP,KG_HAB,CY	19.821 	9.28 	7.805 	7.665 	8.413 	8.577 	10.171 	11.772 	10.931 	10.375 	11.462 	11.069 	10.424 
A,PFC_CO2E,AEMIS_CONS_FP,KG_HAB,CZ	10.496 	10.15 	7.794 	8.823 	8.719 	8.84 	8.838 	9.1 	10.169 	9.6 	9.686 	11.179 	12.706 
A,PFC_CO2E,AEMIS_CONS_FP,KG_HAB,DE	14.072 	13.974 	11.327 	11.531 	13.022 	12.31 	12.999 	12.768 	13.181 	11.628 	11.96 	12.455 	12.853 
A,PFC_CO2E,AEMIS_CONS_FP,KG_HAB,DK	12.76 	11.911 	9.86 	9.471 	10.09 	9.601 	10.548 	10.425 	10.741 	9.495 	9.86 	10.936 	9.874 
A,PFC_CO2E,AEMIS_CONS_FP,KG_HAB,EE	6.425 	6.74 	6.719 	8.021 	7.78 	7.174 	8.836 	8.174 	9.385 	8.417 	8.059 	9.568 	8.771 
A,PFC_CO2E,AEMIS_CONS_FP,KG_HAB,EL	16.61 	12.262 	12.341 	12.853 	9.754 	9.002 	8.741 	8.488 	8.483 	7.381 	7.956 	7.894 	8.598 
A,PFC_CO2E,AEMIS_CONS_FP,KG_HAB,ES	8.576 	7.42 	5.428 	5.172 	6.075 	6.433 	6.898 	7.081 	7.419 	6.075 	5.324 	5.925 	6.371 
A,PFC_CO2E,AEMIS_CONS_FP,KG_HAB,EU27_2020	12.53 	11.834 	9.632 	9.629 	10.16 	9.854 	10.613 	10.115 	10.614 	9.296 	8.762 	9.079 	9.134 
A,PFC_CO2E,AEMIS_CONS_FP,KG_HAB,FI	15.253 	14.034 	11.455 	10.352 	11.208 	10.017 	13.028 	14.791 	14.09 	11.11 	11.384 	11.865 	12.348 
A,PFC_CO2E,AEMIS_CONS_FP,KG_HAB,FR	12.842 	12.867 	10.731 	10.522 	10.895 	10.377 	11.265 	10.803 	10.564 	9.4 	8.427 	8.238 	7.896 
A,PFC_CO2E,AEMIS_CONS_FP,KG_HAB,HR	6.168 	5.214 	4.179 	4.576 	4.402 	4.279 	4.794 	5.266 	5.993 	4.95 	5.029 	4.63 	5.39 
A,PFC_CO2E,AEMIS_CONS_FP,KG_HAB,HU	7.402 	5.068 	4.159 	4.545 	4.74 	4.593 	4.289 	4.736 	6.377 	5.187 	5.274 	6.263 	6.566 
A,PFC_CO2E,AEMIS_CONS_FP,KG_HAB,IE	11.582 	8.137 	9.473 	7.66 	8.878 	11.746 	24.13 	22.758 	20.908 	36.438 	32.305 	21.567 	19.935 
A,PFC_CO2E,AEMIS_CONS_FP,KG_HAB,IT	20.208 	18.964 	15.148 	15.887 	15.202 	14.988 	14.987 	13.205 	14.766 	10.9 	8.305 	8.73 	9.56 
A,PFC_CO2E,AEMIS_CONS_FP,KG_HAB,LT	6.427 	6.819 	6.293 	5.645 	5.948 	6.175 	6.16 	6.142 	7.305 	6.23 	5.452 	7.064 	7.5 
A,PFC_CO2E,AEMIS_CONS_FP,KG_HAB,LU	15.122 	18.426 	13.244 	11.889 	13.992 	15.469 	17.531 	11.896 	12.457 	11.11 	12.576 	13.369 	11.061 
A,PFC_CO2E,AEMIS_CONS_FP,KG_HAB,LV	5.659 	5.632 	5.951 	6.173 	6.656 	6.799 	6.806 	6.503 	7.437 	6.486 	6.563 	8.282 	7.025 
A,PFC_CO2E,AEMIS_CONS_FP,KG_HAB,MT	11.295 	8.555 	8.14 	8.627 	8.81 	11.339 	9.78 	6.489 	7.192 	7.378 	7.013 	7.297 	7.151 
A,PFC_CO2E,AEMIS_CONS_FP,KG_HAB,NL	18.09 	15.343 	12.565 	11.952 	11.977 	12.201 	13.861 	11.602 	12.214 	11.766 	12.372 	12.093 	10.089 
A,PFC_CO2E,AEMIS_CONS_FP,KG_HAB,PL	5.998 	6.053 	4.959 	4.882 	5.873 	5.59 	5.887 	5.994 	6.566 	5.773 	5.916 	6.979 	6.337 
A,PFC_CO2E,AEMIS_CONS_FP,KG_HAB,PT	6.523 	5.125 	3.852 	4.05 	4.557 	4.541 	5.043 	5.339 	5.912 	5.488 	5.252 	5.832 	6.367 
A,PFC_CO2E,AEMIS_CONS_FP,KG_HAB,RO	4.135 	4.446 	3.199 	3.101 	3.59 	3.447 	3.713 	3.833 	4.182 	3.874 	3.832 	4.17 	4.268 
A,PFC_CO2E,AEMIS_CONS_FP,KG_HAB,SE	18.754 	19.346 	14.61 	12.812 	14.004 	11.886 	13.267 	11.912 	12.914 	10.35 	10.156 	10.398 	9.341 
A,PFC_CO2E,AEMIS_CONS_FP,KG_HAB,SI	12.094 	11.583 	9.562 	9.559 	11.43 	10.441 	10.909 	10.292 	11.604 	9.623 	8.572 	9.653 	9.745 
A,PFC_CO2E,AEMIS_CONS_FP,KG_HAB,SK	10.367 	8.268 	6.375 	7.162 	9.099 	9.122 	9.63 	9.518 	9.002 	9.787 	9.629 	10.195 	9.937 
A,PFC_CO2E,AEMIS_CONS_FP,THS_T,AT	132.178 	138.763 	116.637 	109.883 	111.282 	103.624 	111.58 	104.979 	113.824 	96.809 	92.539 	98.798 	91.287 
A,PFC_CO2E,AEMIS_CONS_FP,THS_T,BE	172.232 	166.054 	135.925 	126.391 	139.866 	136.053 	177.245 	143.203 	144.461 	139.428 	135.039 	137.584 	132.415 
A,PFC_CO2E,AEMIS_CONS_FP,THS_T,BG	29.496 	29.761 	29.066 	26.157 	34.227 	30.476 	29.897 	35.265 	35.807 	33.099 	30.249 	34.803 	39.675 
A,PFC_CO2E,AEMIS_CONS_FP,THS_T,CY	16.44 	7.896 	6.743 	6.607 	7.172 	7.27 	8.661 	10.118 	9.511 	9.15 	10.224 	9.966 	9.514 
A,PFC_CO2E,AEMIS_CONS_FP,THS_T,CZ	109.936 	106.531 	81.917 	92.763 	91.772 	93.231 	93.387 	96.407 	108.095 	102.451 	103.621 	117.443 	135.603 
A,PFC_CO2E,AEMIS_CONS_FP,THS_T,DE	1150.795 	1121.769 	910.946 	929.902 	1054.532 	1005.564 	1070.474 	1055.393 	1092.767 	966.24 	994.639 	1036.204 	1077.017 
A,PFC_CO2E,AEMIS_CONS_FP,THS_T,DK	70.79 	66.352 	55.135 	53.177 	56.94 	54.567 	60.417 	60.101 	62.23 	55.205 	57.495 	64.05 	58.284 
A,PFC_CO2E,AEMIS_CONS_FP,THS_T,EE	8.555 	8.947 	8.887 	10.572 	10.227 	9.437 	11.626 	10.768 	12.407 	11.168 	10.714 	12.734 	11.831 
A,PFC_CO2E,AEMIS_CONS_FP,THS_T,EL	184.727 	136.172 	136.301 	140.935 	106.242 	97.408 	94.187 	91.285 	91.044 	79.135 	85.12 	83.433 	89.735 
A,PFC_CO2E,AEMIS_CONS_FP,THS_T,ES	399.427 	346.814 	253.875 	241.019 	282.255 	298.655 	320.475 	329.781 	347.078 	286.248 	252.148 	281.107 	304.436 
A,PFC_CO2E,AEMIS_CONS_FP,THS_T,EU27_2020	5533.054 	5217.962 	4252.697 	4255.248 	4496.811 	4369.703 	4715.701 	4501.007 	4733.609 	4151.382 	3912.689 	4047.958 	4085.627 
A,PFC_CO2E,AEMIS_CONS_FP,THS_T,FI	81.805 	75.62 	62.016 	56.306 	61.211 	54.89 	71.592 	81.471 	77.712 	61.343 	62.948 	65.744 	68.605 
A,PFC_CO2E,AEMIS_CONS_FP,THS_T,FR	832.371 	838.014 	702.212 	692.029 	722.445 	690.552 	751.649 	722.903 	709.48 	633.358 	569.651 	558.859 	537.44 
A,PFC_CO2E,AEMIS_CONS_FP,THS_T,HR	26.5 	22.332 	17.839 	19.37 	18.484 	17.782 	19.677 	21.308 	23.921 	19.558 	19.68 	17.955 	20.788 
A,PFC_CO2E,AEMIS_CONS_FP,THS_T,HU	74.022 	50.541 	41.255 	44.87 	46.608 	44.996 	41.857 	46.068 	61.899 	50.287 	51.006 	60.314 	63.064 
A,PFC_CO2E,AEMIS_CONS_FP,THS_T,IE	52.816 	37.266 	43.571 	35.418 	41.35 	55.227 	114.924 	109.864 	102.406 	181.334 	162.809 	110.22 	103.919 
A,PFC_CO2E,AEMIS_CONS_FP,THS_T,IT	1208.843 	1138.322 	911.765 	958.189 	917.017 	902.724 	900.914 	792.331 	888.163 	651.061 	493.665 	516.206 	564.173 
A,PFC_CO2E,AEMIS_CONS_FP,THS_T,LT	19.907 	20.649 	18.811 	16.717 	17.47 	17.975 	17.724 	17.458 	20.594 	17.514 	15.323 	19.839 	21.236 
A,PFC_CO2E,AEMIS_CONS_FP,THS_T,LU	7.666 	9.551 	7.032 	6.46 	7.784 	8.811 	10.203 	7.094 	7.573 	6.888 	7.928 	8.557 	7.224 
A,PFC_CO2E,AEMIS_CONS_FP,THS_T,LV	11.869 	11.601 	12.107 	12.424 	13.27 	13.445 	13.337 	12.63 	14.333 	12.413 	12.473 	15.607 	13.203 
A,PFC_CO2E,AEMIS_CONS_FP,THS_T,MT	4.682 	3.561 	3.419 	3.665 	3.819 	5.037 	4.445 	3.031 	3.48 	3.718 	3.615 	3.781 	3.798 
A,PFC_CO2E,AEMIS_CONS_FP,THS_T,NL	300.578 	256.124 	210.522 	200.838 	201.999 	206.686 	236.049 	198.765 	210.459 	204.084 	215.777 	212.03 	178.586 
A,PFC_CO2E,AEMIS_CONS_FP,THS_T,PL	228.182 	230.382 	188.762 	185.707 	223.233 	212.357 	223.526 	227.635 	249.332 	219.154 	221.936 	258.093 	233.324 
A,PFC_CO2E,AEMIS_CONS_FP,THS_T,PT	68.967 	54.147 	40.571 	42.42 	47.484 	47.145 	52.226 	55.21 	61.096 	56.822 	54.537 	60.699 	66.657 
A,PFC_CO2E,AEMIS_CONS_FP,THS_T,RO	83.726 	89.573 	64.162 	61.962 	71.468 	68.294 	73.157 	75.089 	81.436 	75.049 	73.822 	79.745 	81.291 
A,PFC_CO2E,AEMIS_CONS_FP,THS_T,SE	175.877 	182.808 	139.076 	123.004 	135.784 	116.477 	131.645 	119.81 	131.405 	106.387 	105.147 	108.305 	97.963 
A,PFC_CO2E,AEMIS_CONS_FP,THS_T,SI	24.775 	23.778 	19.671 	19.692 	23.568 	21.545 	22.528 	21.267 	24.066 	20.097 	18.021 	20.349 	20.582 
A,PFC_CO2E,AEMIS_CONS_FP,THS_T,SK	55.892 	44.634 	34.474 	38.771 	49.302 	49.475 	52.299 	51.773 	49.03 	53.382 	52.563 	55.533 	53.977 
A,PFC_CO2E,AEMIS_PRD,KG_HAB,AT	8.432 	7.915 	5.451 	5.262 	5.619 	5.195 	5.225 	4.518 	3.325 	3.907 	3.03 	2.613 	2.876 
A,PFC_CO2E,AEMIS_PRD,KG_HAB,BE	8.757 	13.71 	10.355 	11.485 	11.251 	12.2 	34.278 	14.911 	10.605 	12.104 	16.015 	15.706 	9.213 
A,PFC_CO2E,AEMIS_PRD,KG_HAB,BG	0.012 	0.011 	0.005 	0.004 	0.004 	0.003 	0.002 	0.004 	0.001 	0.001 	0.001 	0.001 	0.001 
A,PFC_CO2E,AEMIS_PRD,KG_HAB,CY	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
A,PFC_CO2E,AEMIS_PRD,KG_HAB,CZ	4.232 	0.768 	0.584 	0.396 	0.293 	0.197 	0.165 	0.182 	0.192 	0.144 	0.089 	2.943 	4.483 
A,PFC_CO2E,AEMIS_PRD,KG_HAB,DE	3.88 	3.189 	2.751 	2.903 	2.637 	2.724 	2.788 	2.829 	3.173 	2.538 	2.263 	2.298 	1.903 
A,PFC_CO2E,AEMIS_PRD,KG_HAB,DK	1.729 	1.296 	0.568 	0.59 	0.43 	0.001 	0 	0.166 	0.001 	0.166 	0.001 	0.001 	0.001 
A,PFC_CO2E,AEMIS_PRD,KG_HAB,EE	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
A,PFC_CO2E,AEMIS_PRD,KG_HAB,EL	10.553 	9.012 	12.117 	14.239 	11.169 	9.985 	11.325 	10.561 	11.372 	11.53 	12.481 	10.519 	8.371 
A,PFC_CO2E,AEMIS_PRD,KG_HAB,ES	2.027 	1.729 	1.044 	1.294 	1.225 	1.81 	1.763 	2.483 	2.52 	1.03 	0.616 	1.075 	0.294 
A,PFC_CO2E,AEMIS_PRD,KG_HAB,EU27_2020	7.401 	7.765 	6.751 	6.874 	6.291 	6.388 	7.227 	6.113 	6.944 	5.17 	4.023 	3.681 	3.154 
A,PFC_CO2E,AEMIS_PRD,KG_HAB,FI	0.469 	0.521 	0.648 	0.767 	0.684 	0.245 	0.242 	0.266 	0.283 	0.315 	0.265 	0.283 	0.27 
A,PFC_CO2E,AEMIS_PRD,KG_HAB,FR	8.326 	10.377 	10.511 	8.843 	8.06 	6.993 	8.695 	9.154 	8.721 	7.915 	6.976 	5.751 	4.653 
A,PFC_CO2E,AEMIS_PRD,KG_HAB,HR	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
A,PFC_CO2E,AEMIS_PRD,KG_HAB,HU	0.396 	0.427 	0.439 	0.466 	0.422 	0.403 	0.403 	0.109 	0.125 	0.131 	0.16 	0.173 	0.195 
A,PFC_CO2E,AEMIS_PRD,KG_HAB,IE	9.274 	3.153 	1.891 	1.637 	0.692 	3.928 	7.044 	8.778 	9.147 	11.383 	11.454 	11.677 	9.661 
A,PFC_CO2E,AEMIS_PRD,KG_HAB,IT	23.422 	25.458 	22.951 	25.998 	23.945 	25.787 	24.697 	20.257 	25.347 	15.714 	8.766 	7.114 	7.816 
A,PFC_CO2E,AEMIS_PRD,KG_HAB,LT	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
A,PFC_CO2E,AEMIS_PRD,KG_HAB,LU	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
A,PFC_CO2E,AEMIS_PRD,KG_HAB,LV	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
A,PFC_CO2E,AEMIS_PRD,KG_HAB,MT	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0.006 	0.004 
A,PFC_CO2E,AEMIS_PRD,KG_HAB,NL	17.481 	15.283 	10.3 	7.884 	5.009 	5.671 	8.49 	4.241 	9.461 	6.547 	3.546 	4.129 	2.96 
A,PFC_CO2E,AEMIS_PRD,KG_HAB,PL	0.451 	0.426 	0.405 	0.384 	0.364 	0.346 	0.328 	0.311 	0.294 	0.28 	0.269 	0.257 	0.245 
A,PFC_CO2E,AEMIS_PRD,KG_HAB,PT	0.746 	0.852 	0.963 	1.08 	1.204 	1.336 	1.476 	1.637 	1.835 	2.05 	2.281 	2.541 	2.854 
A,PFC_CO2E,AEMIS_PRD,KG_HAB,RO	0.405 	0.567 	0.332 	0.276 	0.285 	0.297 	0.247 	0.254 	0.228 	0.177 	0.165 	0.176 	0.065 
A,PFC_CO2E,AEMIS_PRD,KG_HAB,SE	18.042 	20.491 	7.449 	4.81 	7.617 	3.232 	2.83 	3.271 	5.469 	4.321 	5.665 	4.296 	3.283 
A,PFC_CO2E,AEMIS_PRD,KG_HAB,SI	4.226 	8.827 	7.916 	6.684 	6.637 	6.855 	8.611 	7.593 	6.763 	5.082 	4.116 	3.331 	1.84 
A,PFC_CO2E,AEMIS_PRD,KG_HAB,SK	5.244 	4.56 	5.293 	3.143 	3.371 	3.046 	2.794 	3.078 	2.961 	2.618 	2.421 	2.607 	1.084 
A,PFC_CO2E,AEMIS_PRD,THS_T,AT	70.517 	66.422 	45.953 	44.619 	48.021 	44.899 	45.647 	39.751 	29.395 	34.693 	27.015 	23.403 	26.006 
A,PFC_CO2E,AEMIS_PRD,THS_T,BE	95.408 	151.337 	115.017 	128.163 	126.117 	137.543 	388.418 	169.609 	121.179 	139.064 	184.787 	181.976 	107.613 
A,PFC_CO2E,AEMIS_PRD,THS_T,BG	0.092 	0.084 	0.039 	0.031 	0.025 	0.02 	0.015 	0.024 	0.008 	0.007 	0.006 	0.004 	0.003 
A,PFC_CO2E,AEMIS_PRD,THS_T,CY	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
A,PFC_CO2E,AEMIS_PRD,THS_T,CZ	44.325 	8.056 	6.136 	4.16 	3.082 	2.076 	1.744 	1.923 	2.036 	1.538 	0.947 	30.923 	47.838 
A,PFC_CO2E,AEMIS_PRD,THS_T,DE	317.269 	255.968 	221.242 	234.14 	213.548 	222.551 	229.543 	233.822 	263.051 	210.856 	188.209 	191.215 	159.436 
A,PFC_CO2E,AEMIS_PRD,THS_T,DK	9.591 	7.218 	3.174 	3.314 	2.425 	0.005 	0.002 	0.956 	0.004 	0.965 	0.003 	0.003 	0.003 
A,PFC_CO2E,AEMIS_PRD,THS_T,EE	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
A,PFC_CO2E,AEMIS_PRD,THS_T,EL	117.36 	100.072 	133.833 	156.13 	121.653 	108.042 	122.034 	113.581 	122.057 	123.615 	133.529 	111.173 	87.367 
A,PFC_CO2E,AEMIS_PRD,THS_T,ES	94.402 	80.81 	48.806 	60.309 	56.894 	84.036 	81.911 	115.616 	117.894 	48.523 	29.187 	51.006 	14.027 
A,PFC_CO2E,AEMIS_PRD,THS_T,EU27_2020	3268.301 	3423.642 	2980.619 	3037.655 	2784.077 	2832.73 	3211.147 	2719.928 	3096.885 	2308.927 	1796.328 	1641.121 	1410.69 
A,PFC_CO2E,AEMIS_PRD,THS_T,FI	2.513 	2.806 	3.506 	4.171 	3.736 	1.34 	1.331 	1.465 	1.558 	1.74 	1.464 	1.568 	1.501 
A,PFC_CO2E,AEMIS_PRD,THS_T,FR	539.685 	675.856 	687.826 	581.597 	534.473 	465.366 	580.149 	612.589 	585.701 	533.315 	471.582 	390.169 	316.705 
A,PFC_CO2E,AEMIS_PRD,THS_T,HR	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
A,PFC_CO2E,AEMIS_PRD,THS_T,HU	3.962 	4.253 	4.352 	4.602 	4.149 	3.946 	3.928 	1.057 	1.213 	1.268 	1.543 	1.663 	1.872 
A,PFC_CO2E,AEMIS_PRD,THS_T,IE	42.289 	14.441 	8.697 	7.57 	3.222 	18.467 	33.55 	42.376 	44.803 	56.648 	57.727 	59.674 	50.363 
A,PFC_CO2E,AEMIS_PRD,THS_T,IT	1401.07 	1528.189 	1381.43 	1567.958 	1444.377 	1553.156 	1484.647 	1215.478 	1524.579 	938.564 	521.03 	420.656 	461.233 
A,PFC_CO2E,AEMIS_PRD,THS_T,LT	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
A,PFC_CO2E,AEMIS_PRD,THS_T,LU	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
A,PFC_CO2E,AEMIS_PRD,THS_T,LV	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
A,PFC_CO2E,AEMIS_PRD,THS_T,MT	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0.003 	0.002 
A,PFC_CO2E,AEMIS_PRD,THS_T,NL	290.46 	255.124 	172.574 	132.483 	84.472 	96.064 	144.58 	72.651 	163.026 	113.552 	61.838 	72.391 	52.389 
A,PFC_CO2E,AEMIS_PRD,THS_T,PL	17.141 	16.231 	15.417 	14.622 	13.85 	13.142 	12.45 	11.807 	11.181 	10.626 	10.073 	9.51 	9.015 
A,PFC_CO2E,AEMIS_PRD,THS_T,PT	7.882 	9.003 	10.144 	11.31 	12.549 	13.867 	15.288 	16.927 	18.964 	21.229 	23.684 	26.446 	29.88 
A,PFC_CO2E,AEMIS_PRD,THS_T,RO	8.2 	11.415 	6.657 	5.514 	5.676 	5.876 	4.875 	4.966 	4.442 	3.423 	3.183 	3.368 	1.236 
A,PFC_CO2E,AEMIS_PRD,THS_T,SE	169.203 	193.62 	70.907 	46.178 	73.855 	31.667 	28.081 	32.9 	55.644 	44.411 	58.654 	44.748 	34.426 
A,PFC_CO2E,AEMIS_PRD,THS_T,SI	8.657 	18.121 	16.285 	13.769 	13.685 	14.145 	17.782 	15.689 	14.025 	10.613 	8.653 	7.021 	3.887 
A,PFC_CO2E,AEMIS_PRD,THS_T,SK	28.275 	24.616 	28.624 	17.015 	18.268 	16.522 	15.172 	16.741 	16.125 	14.277 	13.214 	14.201 	5.888 
